person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,loan_income_ratio,emp_category
40,87048,MORTGAGE,11.0,PERSONAL,A,17600,7.9,0,0.2,N,13,High Income,0.202187298961493,Experienced
49,90000,RENT,3.0,EDUCATION,B,12000,,0,0.13,N,16,High Income,0.133333333333333,Mid
37,87950,MORTGAGE,3.0,EDUCATION,B,14250,11.89,0,0.16,N,14,High Income,0.162023877202956,Mid
36,93000,RENT,1.0,PERSONAL,C,12000,13.48,0,0.13,Y,12,High Income,0.129032258064516,New
37,88000,MORTGAGE,20.0,HOMEIMPROVEMENT,B,9925,,0,0.11,N,16,High Income,0.112784090909091,Experienced
41,88000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,4000,7.14,0,0.05,N,17,High Income,0.0454545454545455,Mid
37,88000,MORTGAGE,21.0,VENTURE,A,12000,7.51,0,0.14,N,17,High Income,0.136363636363636,Experienced
36,95000,RENT,2.0,PERSONAL,B,12000,10.99,0,0.13,N,11,High Income,0.126315789473684,Mid
37,88000,MORTGAGE,2.0,VENTURE,C,1000,13.48,0,0.01,Y,11,High Income,0.0113636363636364,Mid
42,73100,RENT,4.0,MEDICAL,D,12000,16.77,1,0.14,Y,13,High Income,0.164158686730506,Mid
37,88296,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,10.14,0,0.17,N,14,High Income,0.169883120413156,Experienced
49,88400,MORTGAGE,4.0,MEDICAL,C,20000,13.92,0,0.23,Y,14,High Income,0.226244343891403,Mid
41,100000,RENT,3.0,PERSONAL,B,12000,10.74,0,0.12,N,14,High Income,0.12,Mid
37,88824,MORTGAGE,8.0,VENTURE,A,3600,6.62,0,0.04,N,17,High Income,0.0405295865982167,Experienced
38,89000,MORTGAGE,2.0,PERSONAL,A,6000,5.42,0,0.07,N,13,High Income,0.0674157303370786,Mid
38,89000,MORTGAGE,11.0,EDUCATION,B,10000,,0,0.11,N,13,High Income,0.112359550561798,Experienced
49,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,16000,14.09,1,0.21,Y,12,High Income,0.207792207792208,Mid
37,89000,MORTGAGE,3.0,EDUCATION,A,5000,6.91,0,0.06,N,15,High Income,0.0561797752808989,Mid
40,36000,OWN,4.0,EDUCATION,C,2000,13.57,0,0.06,Y,12,Medium Income,0.0555555555555556,Mid
50,120000,RENT,0.0,MEDICAL,B,12000,9.62,0,0.1,N,12,High Income,0.1,New
41,90000,MORTGAGE,4.0,VENTURE,C,15000,13.49,0,0.17,N,15,High Income,0.166666666666667,Mid
41,125000,RENT,0.0,DEBTCONSOLIDATION,C,12000,13.49,0,0.1,Y,12,High Income,0.096,New
38,125000,RENT,0.0,EDUCATION,A,12000,7.66,0,0.1,N,14,High Income,0.096,New
36,90000,OWN,4.0,HOMEIMPROVEMENT,A,3800,6.03,0,0.04,N,14,High Income,0.0422222222222222,Mid
36,90000,MORTGAGE,13.0,EDUCATION,A,12000,6.62,0,0.13,N,13,High Income,0.133333333333333,Experienced
41,113000,RENT,1.0,VENTURE,D,12000,16.0,1,0.11,Y,15,High Income,0.106194690265487,New
38,90000,MORTGAGE,5.0,EDUCATION,A,25000,,0,0.28,N,17,High Income,0.277777777777778,Mid
40,90000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2800,10.65,0,0.03,N,14,High Income,0.0311111111111111,Mid
41,90000,MORTGAGE,23.0,VENTURE,A,13200,6.62,0,0.15,N,13,High Income,0.146666666666667,Experienced
37,90000,MORTGAGE,11.0,MEDICAL,A,4000,6.62,0,0.04,N,16,High Income,0.0444444444444444,Experienced
38,78000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,15.27,1,0.19,N,17,High Income,0.192307692307692,Experienced
39,275000,RENT,12.0,PERSONAL,A,12000,8.49,0,0.04,N,14,High Income,0.0436363636363636,Experienced
36,48000,RENT,8.0,PERSONAL,A,12150,5.79,0,0.25,N,14,Medium Income,0.253125,Experienced
38,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,6.99,0,0.08,N,16,High Income,0.0777777777777778,New
45,90000,MORTGAGE,3.0,VENTURE,B,2500,11.99,0,0.03,N,13,High Income,0.0277777777777778,Mid
39,90000,MORTGAGE,0.0,MEDICAL,B,18000,10.99,0,0.2,N,11,High Income,0.2,New
38,90000,MORTGAGE,14.0,VENTURE,B,21000,10.59,0,0.23,N,11,High Income,0.233333333333333,Experienced
39,90000,MORTGAGE,15.0,VENTURE,A,10500,7.66,0,0.12,N,12,High Income,0.116666666666667,Experienced
37,78000,MORTGAGE,0.0,PERSONAL,B,5600,10.74,1,0.07,N,12,High Income,0.0717948717948718,New
39,90000,MORTGAGE,2.0,PERSONAL,B,4600,11.11,0,0.05,N,11,High Income,0.0511111111111111,Mid
36,36000,RENT,20.0,VENTURE,C,12375,14.27,1,0.34,N,16,Medium Income,0.34375,Experienced
36,41000,RENT,18.0,DEBTCONSOLIDATION,B,12400,10.65,0,0.3,N,14,Medium Income,0.302439024390244,Experienced
37,44196,RENT,0.0,MEDICAL,B,12400,11.26,0,0.28,N,14,Medium Income,0.280568377228708,New
37,35000,OWN,2.0,PERSONAL,B,13250,11.71,0,0.38,N,14,Medium Income,0.378571428571429,Mid
37,90000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,22000,8.88,0,0.24,N,12,High Income,0.244444444444444,Experienced
43,90000,MORTGAGE,0.0,VENTURE,D,15000,14.46,0,0.17,Y,11,High Income,0.166666666666667,New
42,78000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,5.42,1,0.09,N,15,High Income,0.0897435897435897,Experienced
46,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.91,0,0.22,N,16,High Income,0.222222222222222,Mid
42,40000,RENT,10.0,VENTURE,C,2800,,0,0.07,N,12,Medium Income,0.07,Experienced
41,90000,OWN,12.0,VENTURE,A,8000,7.51,0,0.09,N,16,High Income,0.0888888888888889,Experienced
36,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9600,13.98,1,0.12,Y,13,High Income,0.123076923076923,Experienced
41,90000,MORTGAGE,3.0,EDUCATION,A,3000,7.14,0,0.03,N,14,High Income,0.0333333333333333,Mid
45,47000,RENT,4.0,MEDICAL,B,2800,9.62,0,0.06,N,11,Medium Income,0.0595744680851064,Mid
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0,0.06,N,13,Medium Income,0.0571942152136612,New
50,90000,MORTGAGE,2.0,VENTURE,B,24000,11.36,0,0.27,N,13,High Income,0.266666666666667,Mid
38,90000,MORTGAGE,9.0,PERSONAL,C,14000,12.73,0,0.16,Y,12,High Income,0.155555555555556,Experienced
36,35000,OWN,1.0,VENTURE,B,6000,11.49,0,0.17,N,13,Medium Income,0.171428571428571,New
36,72000,RENT,12.0,DEBTCONSOLIDATION,C,2800,,0,0.04,Y,16,High Income,0.0388888888888889,Experienced
39,35000,OWN,2.0,PERSONAL,A,6800,8.49,0,0.19,N,15,Medium Income,0.194285714285714,Mid
38,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9600,13.92,0,0.11,Y,17,High Income,0.106666666666667,New
40,90000,RENT,1.0,EDUCATION,B,2800,11.11,0,0.03,N,13,High Income,0.0311111111111111,New
37,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,20000,16.35,1,0.26,N,14,High Income,0.256410256410256,Experienced
36,90000,MORTGAGE,2.0,EDUCATION,D,20000,14.61,0,0.22,Y,11,High Income,0.222222222222222,Mid
37,25000,RENT,0.0,VENTURE,D,2775,15.65,1,0.11,Y,14,Low Income,0.111,New
38,35000,OWN,5.0,EDUCATION,D,1800,16.49,0,0.05,Y,12,Medium Income,0.0514285714285714,Mid
38,90000,MORTGAGE,9.0,EDUCATION,B,9300,11.83,0,0.1,N,17,High Income,0.103333333333333,Experienced
40,24000,RENT,3.0,VENTURE,C,2700,14.27,0,0.11,Y,17,Low Income,0.1125,Mid
45,29676,RENT,5.0,EDUCATION,C,2700,12.84,0,0.09,Y,17,Low Income,0.0909826122118884,Mid
39,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,22000,12.67,0,0.24,Y,15,High Income,0.244444444444444,Experienced
40,90996,MORTGAGE,9.0,HOMEIMPROVEMENT,A,22000,6.17,0,0.24,N,14,High Income,0.241768868961273,Experienced
41,91000,MORTGAGE,13.0,VENTURE,B,2400,10.74,0,0.03,N,16,High Income,0.0263736263736264,Experienced
44,91000,MORTGAGE,14.0,MEDICAL,A,7900,8.59,0,0.09,N,14,High Income,0.0868131868131868,Experienced
38,91200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000,12.68,0,0.1,N,16,High Income,0.0986842105263158,New
39,91992,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3350,5.42,0,0.04,N,11,High Income,0.0364162101052265,New
37,79992,MORTGAGE,2.0,PERSONAL,C,9000,,1,0.11,Y,14,High Income,0.112511251125113,Mid
42,82500,RENT,3.0,DEBTCONSOLIDATION,A,2575,6.76,0,0.03,N,11,High Income,0.0312121212121212,Mid
39,92000,MORTGAGE,1.0,PERSONAL,C,20000,14.79,0,0.22,N,16,High Income,0.217391304347826,New
36,92000,MORTGAGE,18.0,MEDICAL,A,4000,7.29,0,0.04,N,11,High Income,0.0434782608695652,Experienced
41,92000,MORTGAGE,15.0,MEDICAL,A,12000,7.66,0,0.13,N,15,High Income,0.130434782608696,Experienced
41,92000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8000,9.63,0,0.09,N,13,High Income,0.0869565217391304,Mid
42,13200,RENT,4.0,DEBTCONSOLIDATION,C,2500,,1,0.19,Y,14,Low Income,0.189393939393939,Mid
46,92000,MORTGAGE,18.0,EDUCATION,A,12925,,0,0.14,N,17,High Income,0.140489130434783,Experienced
37,92000,OWN,15.0,MEDICAL,B,12000,11.14,0,0.13,N,14,High Income,0.130434782608696,Experienced
47,92000,OWN,0.0,HOMEIMPROVEMENT,D,12000,14.11,0,0.13,N,12,High Income,0.130434782608696,New
38,92904,MORTGAGE,8.0,MEDICAL,B,5375,10.51,0,0.06,N,16,High Income,0.0578554206492724,Experienced
43,93000,MORTGAGE,7.0,PERSONAL,A,7000,7.14,0,0.08,N,13,High Income,0.0752688172043011,Experienced
38,34296,OWN,1.0,MEDICAL,C,12000,,0,0.35,Y,12,Medium Income,0.349895031490553,New
37,93000,MORTGAGE,2.0,VENTURE,B,18000,12.18,0,0.19,N,11,High Income,0.193548387096774,Mid
46,81000,MORTGAGE,1.0,EDUCATION,B,7000,9.45,1,0.09,N,14,High Income,0.0864197530864197,New
39,182500,RENT,2.0,DEBTCONSOLIDATION,A,12500,5.42,0,0.07,N,14,High Income,0.0684931506849315,Mid
36,94000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.04,N,12,High Income,0.0446808510638298,Experienced
44,82000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8400,12.84,1,0.1,Y,17,High Income,0.102439024390244,Mid
44,94128,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4400,7.29,0,0.05,N,13,High Income,0.0467448580656128,Experienced
36,94185,MORTGAGE,3.0,PERSONAL,A,10000,9.32,0,0.11,N,15,High Income,0.106174019217497,Mid
41,56004,RENT,4.0,EDUCATION,B,12800,11.48,0,0.23,N,15,Medium Income,0.228555103206914,Mid
44,94800,MORTGAGE,4.0,VENTURE,A,7400,7.88,0,0.08,N,16,High Income,0.0780590717299578,Mid
36,95000,MORTGAGE,18.0,PERSONAL,B,13000,10.65,0,0.14,N,11,High Income,0.136842105263158,Experienced
40,95000,OWN,12.0,HOMEIMPROVEMENT,B,5000,10.65,0,0.05,N,16,High Income,0.0526315789473684,Experienced
47,95000,MORTGAGE,13.0,EDUCATION,A,5000,6.03,0,0.05,N,16,High Income,0.0526315789473684,Experienced
39,95000,OWN,6.0,HOMEIMPROVEMENT,B,8000,12.69,0,0.08,N,14,High Income,0.0842105263157895,Experienced
49,95000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,7500,6.03,0,0.08,N,13,High Income,0.0789473684210526,Experienced
44,95000,MORTGAGE,1.0,PERSONAL,B,21200,9.91,0,0.22,N,14,High Income,0.223157894736842,New
44,50000,RENT,5.0,VENTURE,C,13000,13.16,0,0.26,Y,13,Medium Income,0.26,Mid
43,46000,RENT,2.0,MEDICAL,D,13000,15.7,1,0.28,N,13,Medium Income,0.282608695652174,Mid
45,52680,RENT,0.0,MEDICAL,A,13000,6.92,0,0.25,N,15,Medium Income,0.246772968868641,New
38,83000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,24000,14.91,1,0.29,Y,12,High Income,0.289156626506024,New
49,95000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3000,5.42,0,0.03,N,12,High Income,0.0315789473684211,Mid
45,33600,OWN,14.0,VENTURE,A,4000,6.39,0,0.12,N,11,Medium Income,0.119047619047619,Experienced
37,95000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,3250,13.35,0,0.03,N,13,High Income,0.0342105263157895,Experienced
37,65000,RENT,2.0,EDUCATION,C,13000,12.99,0,0.2,Y,12,Medium Income,0.2,Mid
39,95000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,20000,14.84,0,0.21,Y,11,High Income,0.210526315789474,Mid
38,67000,RENT,6.0,HOMEIMPROVEMENT,D,13000,,0,0.19,N,17,Medium Income,0.194029850746269,Experienced
41,95000,MORTGAGE,5.0,PERSONAL,B,25000,,0,0.26,N,12,High Income,0.263157894736842,Mid
38,95000,OWN,6.0,HOMEIMPROVEMENT,E,14000,17.74,0,0.15,Y,17,High Income,0.147368421052632,Experienced
39,70000,RENT,5.0,EDUCATION,B,13000,11.99,0,0.19,N,17,Medium Income,0.185714285714286,Mid
41,95000,OWN,2.0,HOMEIMPROVEMENT,C,21600,13.92,0,0.23,Y,11,High Income,0.227368421052632,Mid
40,83000,MORTGAGE,7.0,EDUCATION,B,2800,12.18,1,0.03,N,13,High Income,0.0337349397590361,Experienced
44,83000,OTHER,2.0,EDUCATION,D,12000,16.0,1,0.14,Y,15,High Income,0.144578313253012,Mid
38,95000,MORTGAGE,5.0,EDUCATION,A,4000,9.63,0,0.04,N,12,High Income,0.0421052631578947,Mid
44,95000,MORTGAGE,4.0,VENTURE,B,10000,10.95,0,0.11,N,15,High Income,0.105263157894737,Mid
40,110000,RENT,6.0,HOMEIMPROVEMENT,B,13000,9.91,0,0.12,N,17,High Income,0.118181818181818,Experienced
40,95892,OWN,19.0,MEDICAL,B,15000,12.18,0,0.16,N,14,High Income,0.15642597922663,Experienced
37,130000,RENT,2.0,PERSONAL,B,13000,9.88,0,0.1,N,16,High Income,0.1,Mid
38,96000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.06,N,16,High Income,0.0625,Experienced
46,96000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,12.69,0,0.1,N,11,High Income,0.104166666666667,Mid
36,43000,RENT,12.0,DEBTCONSOLIDATION,D,13600,15.58,1,0.32,Y,12,Medium Income,0.316279069767442,Experienced
37,71400,MORTGAGE,7.0,MEDICAL,E,3100,20.69,1,0.04,Y,14,High Income,0.0434173669467787,Experienced
42,96000,MORTGAGE,9.0,PERSONAL,A,5100,5.42,0,0.05,N,14,High Income,0.053125,Experienced
40,45760,RENT,8.0,MEDICAL,B,13650,10.25,0,0.3,N,13,Medium Income,0.298295454545455,Experienced
45,66000,RENT,4.0,HOMEIMPROVEMENT,B,13650,12.42,0,0.21,N,11,Medium Income,0.206818181818182,Mid
43,27036,RENT,1.0,PERSONAL,D,13750,15.31,1,0.51,Y,15,Low Income,0.508581151057849,New
41,33000,RENT,2.0,MEDICAL,C,13750,13.79,1,0.42,Y,11,Medium Income,0.416666666666667,Mid
40,32878,RENT,6.0,VENTURE,C,13775,12.98,1,0.42,Y,14,Medium Income,0.418973173550703,Experienced
42,67300,RENT,4.0,HOMEIMPROVEMENT,C,13800,13.99,0,0.21,N,16,Medium Income,0.205052005943536,Mid
40,96000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,3200,,0,0.03,N,17,High Income,0.0333333333333333,Mid
38,32560,OWN,8.0,PERSONAL,A,6000,8.94,0,0.18,N,16,Medium Income,0.184275184275184,Experienced
38,96000,MORTGAGE,0.0,PERSONAL,C,1500,14.26,0,0.02,N,14,High Income,0.015625,New
37,96996,MORTGAGE,21.0,PERSONAL,A,13000,,0,0.13,N,13,High Income,0.134026145408058,Experienced
42,97000,MORTGAGE,13.0,PERSONAL,C,1500,15.96,0,0.02,Y,16,High Income,0.0154639175257732,Experienced
37,45000,RENT,6.0,PERSONAL,B,14000,11.36,1,0.31,N,16,Medium Income,0.311111111111111,Experienced
43,97000,MORTGAGE,0.0,MEDICAL,B,14000,11.71,0,0.14,N,13,High Income,0.144329896907216,New
39,40800,RENT,4.0,MEDICAL,D,14000,16.0,1,0.34,Y,17,Medium Income,0.343137254901961,Mid
38,48300,RENT,3.0,MEDICAL,C,14000,13.22,0,0.29,Y,14,Medium Income,0.289855072463768,Mid
37,97000,MORTGAGE,7.0,PERSONAL,A,10000,,0,0.1,N,15,High Income,0.103092783505155,Experienced
36,32000,OWN,4.0,EDUCATION,C,3600,13.49,0,0.11,Y,11,Medium Income,0.1125,Mid
39,52000,RENT,1.0,DEBTCONSOLIDATION,B,14000,11.71,0,0.27,N,12,Medium Income,0.269230769230769,New
37,32000,OWN,8.0,HOMEIMPROVEMENT,A,12150,6.62,0,0.38,N,13,Medium Income,0.3796875,Experienced
37,52000,RENT,0.0,VENTURE,C,14000,13.16,0,0.27,N,11,Medium Income,0.269230769230769,New
39,98000,MORTGAGE,22.0,MEDICAL,C,8000,13.49,0,0.08,Y,16,High Income,0.0816326530612245,Experienced
41,98000,MORTGAGE,18.0,MEDICAL,B,5000,10.99,0,0.05,N,17,High Income,0.0510204081632653,Experienced
39,98000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,35000,15.99,0,0.36,N,15,High Income,0.357142857142857,New
40,98000,MORTGAGE,4.0,VENTURE,B,5200,9.63,0,0.05,N,16,High Income,0.0530612244897959,Mid
38,98000,MORTGAGE,7.0,MEDICAL,B,12000,10.37,0,0.12,N,17,High Income,0.122448979591837,Experienced
42,98000,MORTGAGE,2.0,EDUCATION,B,18000,11.58,0,0.18,N,11,High Income,0.183673469387755,Mid
38,55000,RENT,2.0,HOMEIMPROVEMENT,B,14000,11.48,0,0.25,N,16,Medium Income,0.254545454545455,Mid
36,32000,OWN,0.0,EDUCATION,A,1200,7.14,0,0.04,N,16,Medium Income,0.0375,New
43,98004,MORTGAGE,11.0,PERSONAL,A,6000,5.42,0,0.06,N,15,High Income,0.0612219909391453,Experienced
41,98004,MORTGAGE,25.0,DEBTCONSOLIDATION,C,12000,13.57,0,0.12,N,15,High Income,0.122443981878291,Experienced
36,98240,MORTGAGE,4.0,PERSONAL,E,20000,16.35,0,0.2,N,16,High Income,0.203583061889251,Mid
44,99000,MORTGAGE,5.0,EDUCATION,C,10000,12.68,0,0.1,N,11,High Income,0.101010101010101,Mid
44,99000,MORTGAGE,3.0,EDUCATION,B,8000,9.25,0,0.08,N,14,High Income,0.0808080808080808,Mid
36,99500,OWN,5.0,VENTURE,A,4000,7.74,0,0.04,N,16,High Income,0.0402010050251256,Mid
44,99996,MORTGAGE,4.0,VENTURE,C,14400,12.23,0,0.14,Y,16,High Income,0.144005760230409,Mid
38,54000,RENT,2.0,MEDICAL,D,14000,,1,0.26,N,17,Medium Income,0.259259259259259,Mid
48,62000,RENT,10.0,EDUCATION,B,14000,12.69,0,0.23,N,12,Medium Income,0.225806451612903,Experienced
41,62004,RENT,5.0,HOMEIMPROVEMENT,A,14000,8.9,0,0.23,N,17,Medium Income,0.225791884394555,Mid
38,99996,OWN,22.0,HOMEIMPROVEMENT,D,25000,14.96,0,0.25,Y,13,High Income,0.250010000400016,Experienced
41,62500,RENT,4.0,EDUCATION,B,14000,10.25,0,0.22,N,16,Medium Income,0.224,Mid
39,100000,MORTGAGE,5.0,VENTURE,B,12000,,0,0.12,N,13,High Income,0.12,Mid
36,100000,MORTGAGE,5.0,MEDICAL,A,9350,7.51,0,0.09,N,14,High Income,0.0935,Mid
45,100000,MORTGAGE,16.0,PERSONAL,A,16000,6.62,0,0.16,N,16,High Income,0.16,Experienced
38,59000,RENT,5.0,VENTURE,C,14000,13.8,1,0.24,N,14,Medium Income,0.23728813559322,Mid
37,31200,OWN,1.0,VENTURE,A,6600,5.42,0,0.21,N,12,Medium Income,0.211538461538462,New
46,70000,RENT,0.0,HOMEIMPROVEMENT,B,14000,11.26,0,0.2,N,16,Medium Income,0.2,New
37,100000,MORTGAGE,13.0,VENTURE,A,18400,5.99,0,0.18,N,15,High Income,0.184,Experienced
41,100000,MORTGAGE,10.0,EDUCATION,A,6000,8.49,0,0.06,N,15,High Income,0.06,Experienced
42,75000,RENT,12.0,HOMEIMPROVEMENT,A,14000,6.03,0,0.19,N,14,High Income,0.186666666666667,Experienced
37,88000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,11.99,1,0.07,N,12,High Income,0.0681818181818182,Mid
40,82000,RENT,2.0,MEDICAL,B,14000,10.37,0,0.17,N,13,High Income,0.170731707317073,Mid
37,73000,RENT,21.0,DEBTCONSOLIDATION,D,14000,16.02,1,0.19,N,17,High Income,0.191780821917808,Experienced
38,100000,MORTGAGE,5.0,PERSONAL,B,5500,10.37,0,0.06,N,13,High Income,0.055,Mid
47,100000,MORTGAGE,4.0,EDUCATION,B,2500,9.99,0,0.03,N,15,High Income,0.025,Mid
38,100000,RENT,0.0,DEBTCONSOLIDATION,C,14000,13.23,0,0.14,Y,14,High Income,0.14,New
36,88000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,7750,13.23,1,0.09,N,14,High Income,0.0880681818181818,New
37,101644,RENT,13.0,VENTURE,B,14000,,0,0.14,N,13,High Income,0.137735626303569,Experienced
37,105000,RENT,6.0,DEBTCONSOLIDATION,A,14000,6.03,0,0.13,N,11,High Income,0.133333333333333,Experienced
36,100000,MORTGAGE,2.0,EDUCATION,A,8000,6.76,0,0.08,N,11,High Income,0.08,Mid
36,100000,MORTGAGE,17.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.06,N,17,High Income,0.06,Experienced
45,125004,RENT,7.0,EDUCATION,C,14000,12.61,0,0.11,N,12,High Income,0.111996416114684,Experienced
36,126251,RENT,16.0,HOMEIMPROVEMENT,A,14000,7.66,0,0.11,N,17,High Income,0.110890210770608,Experienced
36,130000,RENT,3.0,DEBTCONSOLIDATION,B,14000,10.37,0,0.11,N,14,High Income,0.107692307692308,Mid
45,123000,RENT,2.0,EDUCATION,F,14000,,1,0.11,N,17,High Income,0.113821138211382,Mid
48,100000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,9.88,0,0.15,N,11,High Income,0.15,Mid
39,100000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,7.14,0,0.03,N,11,High Income,0.03,Experienced
50,150000,RENT,3.0,DEBTCONSOLIDATION,A,14000,6.91,0,0.09,N,12,High Income,0.0933333333333333,Mid
41,180000,RENT,16.0,DEBTCONSOLIDATION,A,14000,6.03,0,0.08,N,15,High Income,0.0777777777777778,Experienced
37,100000,MORTGAGE,0.0,VENTURE,C,9600,13.22,0,0.1,Y,17,High Income,0.096,New
42,100000,MORTGAGE,7.0,EDUCATION,C,5000,14.26,0,0.05,Y,15,High Income,0.05,Experienced
39,100000,MORTGAGE,0.0,VENTURE,D,6000,14.11,0,0.06,N,16,High Income,0.06,New
42,100000,MORTGAGE,16.0,DEBTCONSOLIDATION,C,4800,13.47,0,0.05,Y,13,High Income,0.048,Experienced
47,119000,RENT,5.0,PERSONAL,A,14250,7.66,0,0.12,N,16,High Income,0.119747899159664,Mid
40,100010,MORTGAGE,11.0,MEDICAL,B,8000,9.99,0,0.08,N,15,High Income,0.07999200079992,Experienced
36,100111,MORTGAGE,5.0,VENTURE,C,20000,13.49,0,0.2,N,11,High Income,0.199778246146777,Mid
38,100280,MORTGAGE,1.0,VENTURE,B,17850,11.99,0,0.18,N,17,High Income,0.178001595532509,New
49,74880,RENT,6.0,MEDICAL,A,14300,7.51,0,0.19,N,16,High Income,0.190972222222222,Experienced
36,100671,MORTGAGE,6.0,MEDICAL,B,12000,,0,0.12,N,14,High Income,0.119200166880234,Experienced
38,30120,RENT,1.0,HOMEIMPROVEMENT,D,14400,12.8,1,0.48,Y,17,Medium Income,0.47808764940239,New
39,101000,MORTGAGE,17.0,EDUCATION,C,2500,13.47,0,0.02,Y,17,High Income,0.0247524752475248,Experienced
36,101004,MORTGAGE,11.0,MEDICAL,A,12000,5.79,0,0.12,N,11,High Income,0.118807175953428,Experienced
46,101500,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000,11.14,0,0.15,N,14,High Income,0.147783251231527,Experienced
45,48000,RENT,5.0,PERSONAL,A,14400,8.49,0,0.3,N,15,Medium Income,0.3,Mid
41,102000,MORTGAGE,20.0,VENTURE,B,7500,11.49,0,0.07,N,17,High Income,0.0735294117647059,Experienced
41,102000,OWN,5.0,EDUCATION,A,7000,6.92,0,0.07,N,12,High Income,0.0686274509803922,Mid
37,60000,RENT,4.0,MEDICAL,B,14400,10.62,0,0.24,N,15,Medium Income,0.24,Mid
50,102031,MORTGAGE,9.0,HOMEIMPROVEMENT,D,12000,14.96,0,0.12,Y,11,High Income,0.117611314208427,Experienced
41,102300,MORTGAGE,9.0,MEDICAL,B,8800,11.58,0,0.09,N,11,High Income,0.0860215053763441,Experienced
39,75000,RENT,0.0,EDUCATION,B,14400,12.53,0,0.19,N,11,High Income,0.192,New
49,103000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,12600,9.32,0,0.12,N,11,High Income,0.122330097087379,Experienced
38,85000,RENT,1.0,VENTURE,B,14400,11.99,0,0.17,N,14,High Income,0.169411764705882,New
38,103970,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,14.35,0,0.14,Y,14,High Income,0.144272386265269,New
36,30000,OWN,,VENTURE,B,8000,9.99,0,0.27,N,15,Medium Income,0.266666666666667,Experienced
39,96500,RENT,4.0,DEBTCONSOLIDATION,D,14400,15.2,1,0.15,N,11,High Income,0.149222797927461,Mid
38,104800,MORTGAGE,6.0,HOMEIMPROVEMENT,A,14000,6.03,0,0.13,N,11,High Income,0.133587786259542,Experienced
38,105000,MORTGAGE,22.0,VENTURE,A,12350,6.62,0,0.12,N,11,High Income,0.117619047619048,Experienced
42,105000,MORTGAGE,18.0,EDUCATION,C,2400,13.06,0,0.02,Y,17,High Income,0.0228571428571429,Experienced
42,42000,RENT,6.0,EDUCATION,D,14500,15.57,1,0.35,N,14,Medium Income,0.345238095238095,Experienced
41,105000,MORTGAGE,4.0,VENTURE,B,21000,10.25,0,0.2,N,15,High Income,0.2,Mid
37,80004,RENT,7.0,MEDICAL,B,14500,11.26,0,0.18,N,14,High Income,0.181240937953102,Experienced
37,105000,MORTGAGE,2.0,EDUCATION,B,25000,12.18,0,0.24,N,15,High Income,0.238095238095238,Mid
49,105000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,11000,9.32,0,0.1,N,13,High Income,0.104761904761905,New
39,105000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,9.32,0,0.09,N,12,High Income,0.0857142857142857,New
41,46152,RENT,10.0,PERSONAL,B,14525,11.11,1,0.31,N,16,Medium Income,0.31472092217022,Experienced
43,93000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,7500,12.86,1,0.08,Y,15,High Income,0.0806451612903226,Experienced
